qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
expertqa_822,ace_mmr_160,ace,mmr,0.0,0.0408,0.0,0.25,0.539,0.6667,154.0,0.6667,0.0,0.0006
expertqa_533,ace_mmr_160,ace,mmr,0.0,0.0267,0.0,0.3621,1.0,0.4,139.0,1.0,1.0,0.0069
expertqa_1047,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3804,0.6646,1.0,158.0,1.0,1.0,0.0024
expertqa_168,ace_mmr_160,ace,mmr,0.0,0.0142,0.0,0.2117,1.0,0.0769,119.0,0.3846,0.0,0.035
expertqa_1996,ace_mmr_160,ace,mmr,0.0,0.0353,0.0,0.3441,1.0,0.25,156.0,0.625,0.0,0.0052
expertqa_1872,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3243,0.268,1.0,153.0,1.0,1.0,0.0054
expertqa_1090,ace_mmr_160,ace,mmr,0.0,0.0449,0.0,0.3443,1.0,0.2,150.0,0.8,0.0,0.0019
expertqa_86,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2239,0.6623,0.5,154.0,1.0,1.0,0.0147
expertqa_589,ace_mmr_160,ace,mmr,0.0,0.0141,0.0,0.2313,0.6122,1.0,147.0,1.0,1.0,0.9417
expertqa_1237,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2154,1.0,0.6667,157.0,0.6667,0.0,0.0006
expertqa_1792,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1923,0.9365,0.5,126.0,0.5,0.0,0.0006
expertqa_1821,ace_mmr_160,ace,mmr,0.0,0.1718,0.0,0.3814,1.0,0.75,155.0,1.0,1.0,0.0574
expertqa_409,ace_mmr_160,ace,mmr,0.0,0.0592,0.0,0.4107,0.8523,0.3333,149.0,1.0,1.0,0.0154
expertqa_728,ace_mmr_160,ace,mmr,0.0,0.036,0.0,0.2561,0.8,0.25,155.0,0.5,0.0,0.0032
expertqa_66,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1748,0.9811,0.375,159.0,0.5,0.0,0.0026
expertqa_944,ace_mmr_160,ace,mmr,0.0,0.0093,0.0,0.2612,0.8839,0.5,155.0,1.0,1.0,0.5106
expertqa_1407,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.25,0.2994,1.0,157.0,1.0,1.0,0.007
expertqa_1886,ace_mmr_160,ace,mmr,0.0,0.0471,0.0,0.3091,0.8235,0.6667,153.0,1.0,1.0,0.0008
expertqa_1810,ace_mmr_160,ace,mmr,0.0,0.0804,0.0,0.2034,0.8205,0.2,156.0,0.2,0.0,0.0012
expertqa_70,ace_mmr_160,ace,mmr,0.0,0.0296,0.0,0.3805,1.0,0.5,148.0,1.0,1.0,0.5587
expertqa_543,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2308,0.5159,0.25,157.0,1.0,1.0,0.0059
expertqa_897,ace_mmr_160,ace,mmr,0.0,0.0962,0.0,0.2857,1.0,0.4,160.0,0.6,0.0,0.042
expertqa_1732,ace_mmr_160,ace,mmr,0.0,0.0294,0.0,0.2348,0.8868,1.0,159.0,1.0,1.0,0.0006
expertqa_2030,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4286,1.0,0.4,160.0,1.0,1.0,0.0069
expertqa_2027,ace_mmr_160,ace,mmr,0.0,0.0357,0.0,0.3256,1.0,0.3333,150.0,0.8333,0.0,0.0025
expertqa_226,ace_mmr_160,ace,mmr,0.0,0.012,0.0,0.1429,0.7742,0.5,155.0,0.5,0.0,0.011
expertqa_690,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4396,1.0,1.0,159.0,1.0,1.0,0.1481
expertqa_1660,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1373,0.0,0.0,156.0,0.0,0.0,0.0039
expertqa_1155,ace_mmr_160,ace,mmr,0.0,0.0748,0.0,0.2027,0.7562,0.6667,160.0,0.6667,0.0,0.0079
expertqa_584,ace_mmr_160,ace,mmr,0.0,0.0317,0.0,0.2841,0.4968,0.5,157.0,0.5,0.0,0.0235
expertqa_787,ace_mmr_160,ace,mmr,0.0,0.0485,0.0,0.275,1.0,0.2857,160.0,0.7143,0.0,0.1167
expertqa_1686,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2742,0.9057,0.6667,159.0,1.0,1.0,0.2696
expertqa_1647,ace_mmr_160,ace,mmr,0.0,0.0244,0.0,0.3966,0.7651,1.0,149.0,1.0,1.0,0.0041
expertqa_1271,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1923,1.0,0.4,160.0,0.4,0.0,0.0017
expertqa_1579,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4444,1.0,0.75,145.0,1.0,1.0,0.0006
expertqa_1651,ace_mmr_160,ace,mmr,0.0,0.0396,0.0,0.1622,0.5063,0.3333,158.0,0.6667,0.0,0.9004
expertqa_1409,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2079,0.7133,0.25,150.0,0.25,0.0,0.0183
expertqa_1098,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1408,0.0,0.0,158.0,0.0,0.0,0.0046
expertqa_1205,ace_mmr_160,ace,mmr,0.0,0.0237,0.0,0.225,1.0,0.1429,149.0,0.5714,0.0,0.9539
expertqa_857,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2821,1.0,0.4,160.0,0.8,0.0,0.0015
expertqa_1156,ace_mmr_160,ace,mmr,0.0,0.0177,0.0,0.3253,1.0,0.5,151.0,0.75,0.0,0.0014
expertqa_490,ace_mmr_160,ace,mmr,0.0,0.0568,0.0,0.25,0.1195,1.0,159.0,1.0,1.0,0.001
expertqa_1948,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1167,1.0,0.3333,106.0,0.6667,0.0,0.0005
expertqa_2010,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1092,0.0,0.0,160.0,0.2222,0.0,0.024
expertqa_1456,ace_mmr_160,ace,mmr,0.0,0.04,0.0,0.275,0.1161,1.0,155.0,1.0,1.0,0.0017
expertqa_206,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1394,0.4528,0.2222,159.0,0.2222,0.0,0.0024
expertqa_1146,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2222,0.0,0.0,153.0,0.0,0.0,0.0025
expertqa_573,ace_mmr_160,ace,mmr,0.0,0.0206,0.0,0.2521,0.6733,0.25,150.0,1.0,1.0,0.0818
expertqa_218,ace_mmr_160,ace,mmr,0.0,0.0536,0.0,0.2933,0.7785,0.5,158.0,0.5,0.0,0.5091
expertqa_314,ace_mmr_160,ace,mmr,0.0,0.0667,0.0,0.241,1.0,0.75,160.0,1.0,1.0,0.0011
expertqa_1580,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5484,1.0,0.6667,144.0,0.6667,0.0,0.0081
expertqa_1010,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4038,0.5687,0.5,160.0,1.0,1.0,0.0064
expertqa_909,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.29,0.7044,0.5,159.0,0.75,0.0,0.0005
expertqa_1079,ace_mmr_160,ace,mmr,0.0,0.1311,0.0,0.359,0.5159,0.6667,157.0,1.0,1.0,0.0058
expertqa_1381,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3582,0.8333,0.6667,150.0,0.6667,0.0,0.0058
expertqa_203,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1628,0.8889,0.5,153.0,1.0,1.0,0.0005
expertqa_467,ace_mmr_160,ace,mmr,0.0,0.0261,0.0,0.2178,0.7532,0.5,158.0,0.75,0.0,0.118
expertqa_220,ace_mmr_160,ace,mmr,0.0,0.1509,0.0,0.7436,1.0,1.0,151.0,1.0,1.0,0.9668
expertqa_1359,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2105,1.0,0.6667,154.0,1.0,1.0,0.0918
expertqa_1629,ace_mmr_160,ace,mmr,0.0,0.0118,0.0,0.4157,0.7862,0.5,159.0,1.0,1.0,0.0367
expertqa_1674,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1695,0.0,0.0,160.0,0.0,0.0,0.0015
expertqa_977,ace_mmr_160,ace,mmr,0.0,0.0667,0.0,0.2553,0.6883,1.0,154.0,1.0,1.0,0.0006
expertqa_922,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3077,0.4906,0.5,159.0,1.0,1.0,0.3909
expertqa_130,ace_mmr_160,ace,mmr,0.0,0.022,0.0,0.2464,1.0,0.75,141.0,0.75,0.0,0.0044
expertqa_1774,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2083,0.0,0.0,146.0,1.0,1.0,0.0003
expertqa_1806,ace_mmr_160,ace,mmr,0.0,0.0233,0.0,0.3585,1.0,1.0,148.0,1.0,1.0,0.8453
expertqa_810,ace_mmr_160,ace,mmr,0.0,0.0755,0.0,0.36,0.4832,1.0,149.0,1.0,1.0,0.0007
expertqa_1982,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2632,1.0,0.5,150.0,1.0,1.0,0.0026
expertqa_55,ace_mmr_160,ace,mmr,0.0,0.0067,0.0,0.1951,1.0,0.2727,136.0,0.4545,0.0,0.0411
expertqa_378,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1538,1.0,0.3333,146.0,0.8333,0.0,0.0007
expertqa_493,ace_mmr_160,ace,mmr,0.0,0.1569,0.0,0.3824,0.8333,0.6667,156.0,1.0,1.0,0.0006
expertqa_150,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1558,0.0,0.0,151.0,0.0,0.0,0.9819
expertqa_883,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2348,1.0,0.4286,153.0,0.7143,0.0,0.0155
expertqa_1113,ace_mmr_160,ace,mmr,0.0,0.0297,0.0,0.3071,0.7161,0.4,155.0,0.8,0.0,0.0046
expertqa_1631,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.208,0.1745,0.1429,149.0,0.1429,0.0,0.0036
expertqa_137,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1658,1.0,0.125,152.0,0.3125,0.0,0.0136
expertqa_648,ace_mmr_160,ace,mmr,0.0,0.4074,0.0,0.5,0.2293,1.0,157.0,1.0,1.0,0.0024
expertqa_42,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1781,0.5613,0.5,155.0,0.5,0.0,0.0018
expertqa_1789,ace_mmr_160,ace,mmr,0.0,0.0709,0.0,0.2529,0.4906,0.5,159.0,1.0,1.0,0.0039
expertqa_200,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1898,0.5,0.1818,156.0,0.2727,0.0,0.0181
expertqa_767,ace_mmr_160,ace,mmr,0.0,0.0094,0.0,0.3308,1.0,0.3333,159.0,0.5556,0.0,0.1763
expertqa_552,ace_mmr_160,ace,mmr,0.0,0.1379,0.0,0.2152,1.0,0.6667,157.0,1.0,1.0,0.0005
expertqa_1625,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.375,0.8658,0.75,149.0,0.75,0.0,0.028
expertqa_1904,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3017,0.5287,0.3333,157.0,1.0,1.0,0.0023
expertqa_54,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.284,1.0,0.4,160.0,0.8,0.0,0.0006
expertqa_382,ace_mmr_160,ace,mmr,0.0,0.069,0.0,0.1429,1.0,0.6,152.0,1.0,1.0,0.0021
expertqa_954,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2727,1.0,0.6667,160.0,1.0,1.0,0.4619
expertqa_1866,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1637,0.4459,0.25,148.0,0.25,0.0,0.1755
expertqa_1232,ace_mmr_160,ace,mmr,0.0,0.0106,0.0,0.2083,1.0,0.6667,149.0,1.0,1.0,0.0027
expertqa_379,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1056,0.0,0.0,158.0,0.0909,0.0,0.0165
expertqa_1374,ace_mmr_160,ace,mmr,0.0,0.0088,0.0,0.1667,0.3962,0.3333,159.0,0.6667,0.0,0.0113
expertqa_231,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6154,0.8269,1.0,156.0,1.0,1.0,0.0012
expertqa_85,ace_mmr_160,ace,mmr,0.0,0.0667,0.0,0.2381,0.7078,1.0,154.0,1.0,1.0,0.0418
expertqa_1978,ace_mmr_160,ace,mmr,0.0,0.0513,0.0,0.2593,0.6093,1.0,151.0,1.0,1.0,0.0021
expertqa_669,ace_mmr_160,ace,mmr,0.0,0.0833,0.0,0.2466,1.0,0.4,159.0,0.4,0.0,0.0022
expertqa_987,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1774,0.8861,0.2222,158.0,0.4444,0.0,0.7643
expertqa_927,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.266,0.7812,0.5,160.0,0.5,0.0,0.0008
expertqa_1682,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2807,0.6282,0.3333,156.0,1.0,1.0,0.1075
expertqa_169,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4,1.0,1.0,147.0,1.0,1.0,0.0149
expertqa_606,ace_mmr_160,ace,mmr,0.0,0.0709,0.0,0.299,0.2838,0.3333,148.0,0.6667,0.0,0.0145
expertqa_1124,ace_mmr_160,ace,mmr,0.0,0.0546,0.0,0.3125,1.0,0.75,160.0,0.75,0.0,0.0005
expertqa_554,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1875,0.0,0.0,155.0,0.0,0.0,0.0007
expertqa_1394,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2683,1.0,0.6,155.0,1.0,1.0,0.0148
expertqa_1611,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2391,0.2676,0.3333,142.0,0.6667,0.0,0.0067
expertqa_1110,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1935,0.0,0.0,158.0,0.0,0.0,0.0115
expertqa_1015,ace_mmr_160,ace,mmr,0.0,0.0335,0.0,0.3232,1.0,0.25,159.0,0.625,0.0,0.0027
expertqa_487,ace_mmr_160,ace,mmr,0.0,0.0095,0.0,0.1984,0.0,0.0,160.0,0.0,0.0,0.005
expertqa_941,ace_mmr_160,ace,mmr,0.0,0.0331,0.0,0.3472,1.0,1.0,159.0,1.0,1.0,0.0105
expertqa_1160,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3059,0.6424,0.3333,151.0,1.0,1.0,0.007
expertqa_1568,ace_mmr_160,ace,mmr,0.0,0.0748,0.0,0.2119,1.0,0.5,146.0,1.0,1.0,0.7037
expertqa_1273,ace_mmr_160,ace,mmr,0.0,0.0253,0.0,0.2617,1.0,0.3333,158.0,1.0,1.0,0.0347
expertqa_65,ace_mmr_160,ace,mmr,0.0,0.0498,0.0,0.2216,1.0,0.5,151.0,0.625,0.0,0.0064
expertqa_3,ace_mmr_160,ace,mmr,0.0,0.0143,0.0,0.1854,1.0,0.2727,158.0,0.2727,0.0,0.9673
expertqa_201,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2317,1.0,0.2,160.0,0.2667,0.0,0.5373
expertqa_938,ace_mmr_160,ace,mmr,0.0,0.0342,0.0,0.5476,1.0,0.6667,157.0,1.0,1.0,0.0013
expertqa_924,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4419,1.0,0.6667,157.0,1.0,1.0,0.0005
expertqa_376,ace_mmr_160,ace,mmr,0.0,0.0244,0.0,0.4151,0.4196,0.25,143.0,0.75,0.0,0.001
expertqa_2014,ace_mmr_160,ace,mmr,0.0,0.0545,0.0,0.3264,0.8438,0.75,160.0,0.75,0.0,0.006
expertqa_1569,ace_mmr_160,ace,mmr,0.0,0.0811,0.0,0.4348,1.0,0.6667,158.0,1.0,1.0,0.0019
expertqa_1276,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2949,1.0,0.75,144.0,1.0,1.0,0.0323
expertqa_1001,ace_mmr_160,ace,mmr,0.0,0.4267,0.0,0.4211,1.0,0.75,151.0,1.0,1.0,0.4299
expertqa_1031,ace_mmr_160,ace,mmr,0.0,0.0435,0.0,0.3333,1.0,1.0,157.0,1.0,1.0,0.0061
expertqa_1998,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2222,0.8491,0.5,159.0,0.5,0.0,0.0045
expertqa_1918,ace_mmr_160,ace,mmr,0.0,0.0288,0.0,0.1613,0.3677,1.0,155.0,1.0,1.0,0.0264
expertqa_1,ace_mmr_160,ace,mmr,0.0,0.055,0.0,0.2532,0.465,0.3333,157.0,0.6667,0.0,0.0035
expertqa_926,ace_mmr_160,ace,mmr,0.0,0.0267,0.0,0.4062,0.2792,0.25,154.0,0.25,0.0,0.0006
expertqa_912,ace_mmr_160,ace,mmr,0.0,0.0541,0.0,0.2037,1.0,0.5,157.0,0.5,0.0,0.0024
expertqa_1105,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.375,1.0,0.25,152.0,0.75,0.0,0.0006
expertqa_1595,ace_mmr_160,ace,mmr,0.0,0.046,0.0,0.3906,0.8776,1.0,147.0,1.0,1.0,0.0223
expertqa_572,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.28,1.0,1.0,159.0,1.0,1.0,0.0016
expertqa_1193,ace_mmr_160,ace,mmr,0.0,0.0137,0.0,0.2842,0.8904,0.3333,146.0,1.0,1.0,0.0007
expertqa_738,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.25,0.3962,0.2,159.0,0.2,0.0,0.0026
expertqa_61,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0765,0.0,0.0,160.0,0.0,0.0,0.0061
expertqa_1382,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2273,0.0,0.0,151.0,0.6667,0.0,0.0006
expertqa_1317,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.12,0.7532,0.25,158.0,0.25,0.0,0.0024
expertqa_31,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1688,0.1119,0.0769,143.0,0.1538,0.0,0.2321
expertqa_1813,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.186,0.5687,1.0,160.0,1.0,1.0,0.0024
expertqa_1435,ace_mmr_160,ace,mmr,0.0,0.093,0.0,0.6757,1.0,1.0,158.0,1.0,1.0,0.1655
expertqa_943,ace_mmr_160,ace,mmr,0.0,0.0662,0.0,0.2065,0.7688,0.5,160.0,0.5,0.0,0.0026
expertqa_8,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4074,1.0,1.0,147.0,1.0,1.0,0.0068
expertqa_873,ace_mmr_160,ace,mmr,0.0,0.0157,0.0,0.2222,1.0,0.4,154.0,0.8,0.0,0.4553
expertqa_1850,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3333,0.4904,0.3333,157.0,0.6667,0.0,0.0006
expertqa_705,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4247,1.0,0.6667,145.0,1.0,1.0,0.0006
expertqa_1731,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1701,0.7562,0.6667,160.0,1.0,1.0,0.0023
expertqa_457,ace_mmr_160,ace,mmr,0.0,0.0101,0.0,0.218,0.4615,0.6667,156.0,0.6667,0.0,0.0021
expertqa_636,ace_mmr_160,ace,mmr,0.0,0.0845,0.0,0.4902,1.0,1.0,151.0,1.0,1.0,0.008
expertqa_1197,ace_mmr_160,ace,mmr,0.0,0.0429,0.0,0.2875,0.0,0.0,157.0,1.0,1.0,0.001
expertqa_614,ace_mmr_160,ace,mmr,0.0,0.0879,0.0,0.1852,0.0,0.0,154.0,0.5,0.0,0.0069
expertqa_1830,ace_mmr_160,ace,mmr,0.0,0.0091,0.0,0.2713,1.0,0.5,150.0,1.0,1.0,0.001
expertqa_354,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3143,0.5359,0.5,153.0,1.0,1.0,0.0005
expertqa_595,ace_mmr_160,ace,mmr,0.0,0.0238,0.0,0.23,0.7308,0.3333,156.0,0.5,0.0,0.0212
expertqa_63,ace_mmr_160,ace,mmr,0.0,0.0104,0.0,0.2364,0.7124,0.3333,153.0,0.5,0.0,0.0476
expertqa_1115,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1731,1.0,0.5,148.0,0.75,0.0,0.0003
expertqa_1041,ace_mmr_160,ace,mmr,0.0,0.0829,0.0,0.2391,1.0,0.4,160.0,1.0,1.0,0.976
expertqa_442,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2462,0.0,0.0,155.0,0.0,0.0,0.0041
expertqa_1650,ace_mmr_160,ace,mmr,0.0,0.0408,0.0,0.2432,0.879,0.6667,157.0,1.0,1.0,0.0017
expertqa_1268,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1744,0.0,0.0,155.0,0.0,0.0,0.0014
expertqa_865,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1754,0.1667,0.25,156.0,0.25,0.0,0.0011
expertqa_1968,ace_mmr_160,ace,mmr,0.0,0.0283,0.0,0.1895,1.0,0.1818,158.0,0.2727,0.0,0.0407
expertqa_36,ace_mmr_160,ace,mmr,0.0,0.0741,0.0,0.3222,1.0,0.75,160.0,1.0,1.0,0.0104
expertqa_1510,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2787,1.0,0.25,160.0,0.5,0.0,0.0475
expertqa_1241,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2941,0.5921,0.6667,152.0,1.0,1.0,0.0006
expertqa_1913,ace_mmr_160,ace,mmr,0.0,0.32,0.0,0.4583,0.8544,0.3333,158.0,1.0,1.0,0.0033
expertqa_4,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3984,1.0,0.5,153.0,1.0,1.0,0.2525
expertqa_1414,ace_mmr_160,ace,mmr,0.0,0.184,0.0,0.2211,1.0,0.6667,154.0,0.6667,0.0,0.1138
expertqa_882,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1466,0.3,0.3333,160.0,0.3333,0.0,0.0391
expertqa_855,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1667,0.0,0.0,159.0,0.0,0.0,0.0005
expertqa_270,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3086,0.6556,0.3333,151.0,1.0,1.0,0.006
expertqa_114,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1985,0.5157,0.1667,159.0,0.1667,0.0,0.0049
expertqa_95,ace_mmr_160,ace,mmr,0.0,0.3333,0.0,0.2667,0.6419,1.0,148.0,1.0,1.0,0.0004
expertqa_167,ace_mmr_160,ace,mmr,0.0,0.0593,0.0,0.3497,1.0,0.75,157.0,1.0,1.0,0.0237
expertqa_702,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3784,1.0,0.6667,154.0,1.0,1.0,0.0003
expertqa_1641,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5088,1.0,1.0,156.0,1.0,1.0,0.0008
expertqa_783,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5667,0.7516,0.5,157.0,0.5,0.0,0.0034
expertqa_1116,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1517,0.3205,0.3333,156.0,1.0,1.0,0.9539
expertqa_816,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4062,1.0,1.0,150.0,1.0,1.0,0.024
expertqa_1191,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2414,0.6776,0.25,152.0,0.25,0.0,0.0041
expertqa_1581,ace_mmr_160,ace,mmr,0.0,0.01,0.0,0.2213,1.0,0.2222,153.0,0.4444,0.0,0.0056
expertqa_1486,ace_mmr_160,ace,mmr,0.0,0.2482,0.0,0.3735,1.0,0.6,158.0,0.6,0.0,0.003
expertqa_1081,ace_submod_160,ace,submod,0.0,0.137,0.0,0.3333,1.0,1.0,160.0,1.0,1.0,0.002
expertqa_393,ace_submod_160,ace,submod,0.0,0.0164,0.0,0.4875,0.4839,0.5,124.0,1.0,1.0,0.9152
expertqa_1162,ace_submod_160,ace,submod,0.0,0.0732,0.0,0.3,1.0,1.0,139.0,1.0,1.0,0.0062
expertqa_1860,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1884,0.0,0.0,160.0,0.0,0.0,0.0059
expertqa_1460,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2031,0.2484,0.5,153.0,1.0,1.0,0.0005
expertqa_2021,ace_submod_160,ace,submod,0.0,0.0678,0.0,0.1941,1.0,0.6,105.0,1.0,1.0,0.501
expertqa_116,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2394,0.1772,0.25,158.0,0.5,0.0,0.0006
expertqa_725,ace_submod_160,ace,submod,0.0,0.0588,0.0,0.382,0.8601,0.6,143.0,0.8,0.0,0.0824
expertqa_422,ace_submod_160,ace,submod,0.0,0.0606,0.0,0.4884,1.0,0.6667,153.0,1.0,1.0,0.0028
expertqa_809,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2955,0.2201,0.5,159.0,1.0,1.0,0.001
expertqa_251,ace_submod_160,ace,submod,0.0,0.0652,0.0,0.3521,1.0,0.75,150.0,0.75,0.0,0.4711
expertqa_67,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3056,1.0,0.6667,144.0,1.0,1.0,0.0063
expertqa_1471,ace_submod_160,ace,submod,0.0,0.0822,0.0,0.22,0.6867,0.6667,150.0,0.6667,0.0,0.0008
expertqa_1452,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2738,0.7799,0.6667,159.0,0.6667,0.0,0.0009
expertqa_1368,ace_submod_160,ace,submod,0.0,0.0108,0.0,0.2336,0.2484,0.1111,157.0,0.1111,0.0,0.0064
expertqa_154,ace_submod_160,ace,submod,0.0,0.0197,0.0,0.2215,0.3063,0.3333,160.0,0.3333,0.0,0.6457
expertqa_60,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1333,0.3503,0.0667,157.0,0.2,0.0,0.0012
expertqa_1034,ace_submod_160,ace,submod,0.0,0.0,0.0,0.16,0.2484,0.2,157.0,0.6,0.0,0.0225
expertqa_1401,ace_submod_160,ace,submod,0.0,0.012,0.0,0.2252,0.0,0.0,159.0,1.0,1.0,0.0182
expertqa_1974,ace_submod_160,ace,submod,0.0,0.0325,0.0,0.2771,0.4554,0.3333,101.0,1.0,1.0,0.8876
expertqa_494,ace_submod_160,ace,submod,0.0,0.3908,0.0,0.4444,0.1625,0.5,160.0,0.5,0.0,0.0006
expertqa_740,ace_submod_160,ace,submod,0.0,0.0241,0.0,0.2718,0.8187,1.0,160.0,1.0,1.0,0.6808
expertqa_1027,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2568,0.8553,1.0,159.0,1.0,1.0,0.0003
expertqa_1661,ace_submod_160,ace,submod,0.0,0.0154,0.0,0.2471,0.6688,1.0,154.0,1.0,1.0,0.004
expertqa_822,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3,0.2038,0.3333,157.0,0.6667,0.0,0.0003
expertqa_533,ace_submod_160,ace,submod,0.0,0.1097,0.0,0.3621,1.0,0.8,160.0,1.0,1.0,0.0099
expertqa_1047,ace_submod_160,ace,submod,0.0,0.0,0.0,0.413,0.6536,1.0,153.0,1.0,1.0,0.0172
expertqa_168,ace_submod_160,ace,submod,0.0,0.0143,0.0,0.2044,1.0,0.1538,159.0,0.3846,0.0,0.0024
expertqa_1996,ace_submod_160,ace,submod,0.0,0.0119,0.0,0.3441,1.0,0.375,159.0,0.625,0.0,0.0138
expertqa_1872,ace_submod_160,ace,submod,0.0,0.1905,0.0,0.3784,0.3548,1.0,155.0,1.0,1.0,0.0492
